,Anou,Tipo,Contrato,sector,Monto
2962,2016,48101,SC/DGA/CD/0416/16,CULTURALES,4791367
2963,2016,48101,SC/DGA/CD/0417/16,CULTURALES,3120000
2964,2016,48101,SC/DGA/CD/0418/16,CULTURALES,780000
2965,2016,48101,SC/DGA/CD/0419/16,CULTURALES,2400000
2966,2016,48101,SC/DGA/CD/0421/16,CULTURALES,3000000
2967,2016,48101,SC/DGA/CD/0422/16,CULTURALES,2500000
2968,2016,48101,SC/DGA/CD/0423/16,CULTURALES,5000000
2969,2016,48101,SC/DGA/CD/0425/16,CULTURALES,3000000
2970,2016,48101,SC/DGA/CD/0434/16,CULTURALES,2900000
2971,2016,48101,SC/DGA/CD/0435/16,CULTURALES,5400000
2972,2016,48101,SC/DGA/CD/0436/16,CULTURALES,1200000
2973,2016,48101,SC/DGA/CD/0437/16,CULTURALES,6850000
2974,2016,48101,SC/DGA/CD/0438/16,CULTURALES,9300000
2975,2016,48101,SC/DGA/CD/0460/16,CULTURALES,1947290
2976,2016,48101,SC/DGA/CD/0461/16,CULTURALES,4000000
2977,2016,48101,SC/DGA/CD/0462/16,CULTURALES,1597000
2978,2016,48101,SC/DGA/CD/0463/16,CULTURALES,1000000
2979,2016,48101,SC/DGA/CD/0464/16,CULTURALES,3000000
2980,2016,48101,SC/DGA/CD/0469/16,CULTURALES,1000000
2981,2016,48101,SC/DGA/CD/0470/16,CULTURALES,1220000
2982,2016,48101,SC/DGA/CD/0471/16,CULTURALES,25650000
2983,2016,48101,SC/DGA/CD/0472/16,CULTURALES,1170000
2984,2016,48101,SC/DGA/CD/0473/16,CULTURALES,5000000
2985,2016,48101,SC/DGA/CD/0474/16,CULTURALES,1170000
2986,2016,48101,SC/DGA/CD/0475/16,CULTURALES,7900000
2987,2016,48101,SC/DGA/CD/0476/16,CULTURALES,9100000
2988,2016,48101,SC/DGA/CD/0477/16,CULTURALES,8400000
2989,2016,48101,SC/DGA/CD/0478/16,CULTURALES,7800000
2990,2016,48101,SC/DGA/CD/0479/16,CULTURALES,8300000
2991,2016,48101,SC/DGA/CD/0480/16,CULTURALES,8600000
2992,2016,48101,SC/DGA/CD/0481/16,CULTURALES,8700000
2993,2016,48101,SC/DGA/CD/0491/16,CULTURALES,2000000
2994,2016,48101,SC/DGA/CD/0497/16,CULTURALES,1000000
2995,2016,48101,SC/DGA/CD/0498/16,CULTURALES,3597122
2996,2016,48101,SC/DGA/CD/0499/16,CULTURALES,5000000
2997,2016,48101,SC/DGA/CD/0502/16,CULTURALES,2000000
2998,2016,48101,SC/DGA/CD/0503/16,CULTURALES,2000000
2999,2016,48101,SC/DGA/CD/0504/16,CULTURALES,9250000
3000,2016,48101,SC/DGA/CD/0505/16,CULTURALES,9991130
3001,2016,48101,SC/DGA/CD/0506/16,CULTURALES,4835000
3002,2016,48101,SC/DGA/CD/0510/16,CULTURALES,7800000
3003,2016,48101,SC/DGA/CD/0511/16,CULTURALES,1170000
3004,2016,48101,SC/DGA/CD/0512/16,CULTURALES,1199041
3005,2016,48101,SC/DGA/CD/0513/16,CULTURALES,1400000
3006,2016,48101,SC/DGA/CD/0527/16,CULTURALES,1199041
3007,2016,48101,SC/DGA/CD/0528/16,CULTURALES,1950000
3008,2016,48101,SC/DGA/CD/0535/16,CULTURALES,4680000
3009,2016,48101,SC/DGA/CD/0536/16,CULTURALES,200000
3010,2016,48101,SC/DGA/CD/0537/16,CULTURALES,3120000
3011,2016,48101,SC/DGA/CD/0555/16,CULTURALES,9998759
3012,2016,48101,SC/DGA/CD/0557/16,CULTURALES,4000000
3013,2016,48101,SC/DGA/CD/0558/16,CULTURALES,6000000
3014,2016,48101,SC/DGA/CD/0561/16,CULTURALES,3650000
3015,2016,48101,SC/DGA/CD/0562/16,CULTURALES,3000000
3016,2016,48101,SC/DGA/CD/0563/16,CULTURALES,12000000
3017,2016,48101,SC/DGA/CD/0565/16,CULTURALES,3962590
3018,2016,48101,SC/DGA/CD/0566/16,CULTURALES,1697122
3019,2016,48101,SC/DGA/CD/0571/16,CULTURALES,2985612
3020,2016,48101,SC/DGA/CD/0572/16,CULTURALES,2000000
3021,2016,48101,SC/DGA/CD/0577/16,CULTURALES,15000000
3022,2016,48101,SC/DGA/CD/0589/16,CULTURALES,3900000
3023,2016,48101,SC/DGA/CD/0595/16,CULTURALES,1000000
3024,2016,48101,SC/DGA/CD/0600/16,CULTURALES,7000000
3025,2016,48101,SC/DGA/CD/0601/16,CULTURALES,4000000
3026,2016,48101,SC/DGA/CD/0602/16,CULTURALES,2000000
3027,2016,48101,SC/DGA/CD/0603/16,CULTURALES,8393285
3028,2016,48101,SC/DGA/CD/0609/16,CULTURALES,4063527
3029,2016,48101,SC/DGA/CD/0610/16,CULTURALES,1000000
3030,2016,48101,SC/DGA/CD/0611/16,CULTURALES,2800000
3031,2016,48101,SC/DGA/CD/0615/16,CULTURALES,1000000
3032,2016,48101,SC/DGA/CD/0623/16,CULTURALES,801082
3033,2016,48101,SC/DGA/CD/0624/16,CULTURALES,3889552
3034,2016,48101,SC/DGA/CD/0628/16,CULTURALES,9100000
3035,2016,48101,SC/DGA/CD/0629/16,CULTURALES,8800000
3036,2016,48101,SC/DGA/CD/0630/16,CULTURALES,8300000
3037,2016,48101,SC/DGA/CD/0643/16,CULTURALES,1170000
3038,2016,48101,SC/DGA/CD/0644/16,CULTURALES,940000
3039,2016,48101,SC/DGA/CD/0645/16,CULTURALES,3120000
3040,2016,48101,SC/DGA/CD/0646/16,CULTURALES,5000000
3041,2016,48101,SC/DGA/CD/0647/16,CULTURALES,1000000
3042,2016,48101,SC/DGA/CD/0648/16,CULTURALES,3900000
3043,2016,48101,SC/DGA/CD/0649/16,CULTURALES,14000000
3044,2016,48101,SC/DGA/CD/0650/16,CULTURALES,3000000
3045,2016,48101,SC/DGA/CD/0659/16,CULTURALES,1199041
3046,2016,48101,SC/DGA/CD/0665/16,CULTURALES,1000000
3047,2016,48101,SC/DGA/CD/0673/16,CULTURALES,3120000
3048,2016,48101,SC/DGA/CD/0678/16,CULTURALES,3000000
3049,2016,48101,SC/DGA/CD/0679/16,CULTURALES,2560000
3050,2016,48101,SC/DGA/CD/0684/16,CULTURALES,1250000
3051,2016,48101,SC/DGA/CD/0685/16,CULTURALES,1950000
3052,2016,48101,SC/DGA/CD/0687/16,CULTURALES,5650000
3053,2016,48101,SC/DGA/CD/0688/16,CULTURALES,8100000
3054,2016,48101,SC/DGA/CD/0689/16,CULTURALES,6150000
3055,2016,48101,SC/DGA/CD/0690/16,CULTURALES,6150000
3056,2016,48101,SC/DGA/CD/0691/16,CULTURALES,2500000
3057,2016,48101,SC/DGA/CD/0696/16,CULTURALES,3350000
3058,2016,48101,SC/DGA/CD/0710/16,CULTURALES,3000000
3059,2016,48101,SC/DGA/CD/0724/16,CULTURALES,196920
3060,2016,48101,SC/DGA/CD/0725/16,CULTURALES,7000000
3061,2016,48101,SC/DGA/CD/0731/16,CULTURALES,3000000
3062,2016,48101,SC/DGA/CD/0835/16,CULTURALES,5000000
3063,2016,48101,SC/DGA/CD/0836/16,CULTURALES,3120000
3064,2016,48101,SC/DGA/CD/0846/16,CULTURALES,3500000
3065,2016,48101,SC/DGA/CD/0855/16,CULTURALES,3000000
3066,2016,48101,SC/DGA/CD/0856/16,CULTURALES,3000000
3067,2016,48101,SC/DGA/CD/0857/16,CULTURALES,2500000
3068,2016,48101,SC/DGA/CD/0860/16,CULTURALES,1560000
3069,2016,48101,SC/DGA/CD/0864/16,CULTURALES,3200000
3070,2016,48101,SC/DGA/CD/0865/16,CULTURALES,1350000
3071,2016,48101,SC/DGA/CD/0866/16,CULTURALES,1900000
3072,2016,48101,SC/DGA/CD/0875/16,CULTURALES,1500000
3073,2016,48101,SC/DGA/CD/0876/16,CULTURALES,10000000
3074,2016,48101,SC/DGA/CD/0877/16,CULTURALES,2000367
3075,2016,48101,SC/DGA/CD/0890/16,CULTURALES,3000000
3076,2016,48101,SC/DGA/CD/0901/16,CULTURALES,10000000
3077,2016,48101,SC/DGA/CD/0906/16,CULTURALES,4000000
3078,2016,48101,SC/DGA/CD/0925/16,CULTURALES,3000000
3079,2016,48101,SC/DGA/CD/0926/16,CULTURALES,1675000
3080,2016,48101,SC/DGA/CD/0930/16,CULTURALES,5995204
3081,2016,48101,SC/DGA/CD/0931/16,CULTURALES,1780000
3082,2016,48101,SC/DGA/CD/0932/16,CULTURALES,4680000
3083,2016,48101,SC/DGA/CD/0934/16,CULTURALES,3597040
3084,2016,48101,SC/DGA/CD/0935/16,CULTURALES,3000000
3085,2016,48101,SC/DGA/CD/0937/16,CULTURALES,5000000
3086,2016,48101,SC/DGA/CD/0938/16,CULTURALES,3900000
3087,2016,48101,SC/DGA/CD/0939/16,CULTURALES,1200900
3088,2016,48101,SC/DGA/CD/0940/16,CULTURALES,1000000
3089,2016,48101,SC/DGA/CD/0958/16,CULTURALES,238000
3090,2016,48101,SC/DGA/CD/0959/16,CULTURALES,3600000
3091,2016,48101,SC/DGA/CD/0960/16,CULTURALES,5000000
3092,2016,48101,SC/DGA/CD/0967/16,CULTURALES,3000000
3093,2016,48101,SC/DGA/CD/0968/16,CULTURALES,3000000
3094,2016,48101,SC/DGA/CD/0973/16,CULTURALES,2500000
3095,2016,48101,SC/DGA/CD/0976/16,CULTURALES,4393285
3096,2016,48101,SC/DGA/CD/0977/16,CULTURALES,4000000
3097,2016,48101,SC/DGA/CD/0989/16,CULTURALES,530258
3098,2016,48101,SC/DGA/CD/0991/16,CULTURALES,2398082
3099,2016,48101,SC/DGA/CD/0995/16,CULTURALES,3500000
3100,2016,48101,SC/DGA/CD/1002/16,CULTURALES,1199041
3101,2016,48101,SC/DGA/CD/1004/16,CULTURALES,1000000
3102,2016,48101,SC/DGA/CD/1005/16,CULTURALES,4601918
3103,2016,48101,SC/DGA/CD/1006/16,CULTURALES,1199041
3104,2016,48101,SC/DGA/CD/1012/16,CULTURALES,2500000
3105,2016,48101,SC/DGA/CD/1013/16,CULTURALES,4000000
3106,2016,48101,SC/DGA/CD/1015/16,CULTURALES,14000000
3107,2016,48101,SC/DGA/CD/1016/16,CULTURALES,1200000
3108,2016,48101,SC/DGA/CD/1020/16,CULTURALES,3900000
3109,2016,48101,SC/DGA/CD/1024/16,CULTURALES,4950000
3110,2016,48101,SC/DGA/CD/1025/16,CULTURALES,3597122
3111,2016,48101,SC/DGCP/CD/CDMX/0014/16,CULTURALES,2500000
3112,2016,48201,CNCA/DGCP/CD/03000/15,CULTURALES,490000
3113,2016,48201,CNCA/DGCP/CD/03162/15,CULTURALES,3000000
3114,2016,48201,SC/DGA/CD/0677/16,CULTURALES,1250000
3115,2016,48201,SC/DGA/CD/0680/16,CULTURALES,2000000
3116,2016,48201,SC/DGA/CD/0682/16,CULTURALES,224000
3117,2016,48201,SC/DGA/CD/0834/16,CULTURALES,5000000
3118,2016,48201,SC/DGA/CD/0910/16,CULTURALES,9996998
3119,2016,48201,SC/DGA/CD/0963/16,CULTURALES,4000000
3120,2016,48201,SC/DGA/CD/1028/16,CULTURALES,3300000
3121,2016,48201,SC/DGCP/CD/0250/16,CULTURALES,2052580
3122,2016,48401,SC/DGA/CD/0362/16,CULTURALES,4000000
3123,2016,48401,SC/DGA/CD/0507/16,CULTURALES,2000000
3124,2016,48101,1074/16,EDUCATIVAS,5000000
3125,2016,48101,1075/16,EDUCATIVAS,2000000
3126,2016,48101,1295/16,EDUCATIVAS,22741540
3127,2016,48101,1436/16,EDUCATIVAS,5000000
3128,2016,48101,1474/16,EDUCATIVAS,9000000
3129,2016,48101,1523/16,EDUCATIVAS,5000000
3130,2016,48101,1560/16,EDUCATIVAS,13500000
3131,2016,48101,1805/16,EDUCATIVAS,700000
3132,2016,48101,2660/16,EDUCATIVAS,8000000
3133,2016,48101,2722/16,EDUCATIVAS,3734000
3134,2016,48101,S N,AMBIENTALES,4200000
3135,2016,48101,sin nunerio,AMBIENTALES,2000000
3136,2016,48101,S/N,AMBIENTALES,1500000
3137,2016,48101,SESNSP/CNPDyPC/01/2016,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,CULTURALES,EDUCATIVAS",1000000
3138,2016,48101,SESNSP/CNPDyPC/02/2016,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,CULTURALES,EDUCATIVAS",1550000
3139,2016,48101,SESNSP/CNPDyPC/03/2016,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,CULTURALES,EDUCATIVAS",1725000
3140,2016,48101,SESNSP/CNPDyPC/04/2016,"CULTURALES,EDUCATIVAS",2094822
3141,2016,48101,SESNSP/CNPDyPC/04/2016.1,"CULTURALES,EDUCATIVAS",785558
3142,2016,48101,SESNSP/CNPDyPC/04/2016.2,"CULTURALES,EDUCATIVAS",1309263
3143,2016,48101,SESNSP/CNPDyPC/05/2016,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,CULTURALES,EDUCATIVAS",3250141
3144,2016,48101,SESNSP/CNPDyPC/06/2016,"CULTURALES,EDUCATIVAS",600000
3145,2016,48101,SESNSP/CNPDyPC/07/2016,"CULTURALES,EDUCATIVAS",1960000
3146,2016,48101,SESNSP/CNPDyPC/08/2016,"CULTURALES,EDUCATIVAS,SALUD",1600000
3147,2016,48101,SESNSP/CNPDyPC/09/2016,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,CULTURALES,EDUCATIVAS",2500000
3148,2016,48101,SESNSP/CNPDyPC/10/2016,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,CULTURALES,EDUCATIVAS",2840000
3149,2016,48101,SESNSP/CNPDyPC/11/2016,"CULTURALES,EDUCATIVAS",2326000
3150,2017,48101,CDDESSA-001-07-2017,AMBIENTALES,0
3151,2017,48101,CDDESSA-002-07-2017,EDUCATIVAS,0
3152,2017,48101,CDDESSA-003-07-2017,BENEFICENCIA,0
3153,2017,48101,IMC-329/2017,CULTURALES,400000
3154,2017,48101,IMC-338/2017,CULTURALES,250000
3155,2017,48101,IMC-344/2017,CULTURALES,100000
3156,2017,48101,IMC-348/2017,CULTURALES,200000
3157,2017,48101,IMC-349/2017,CULTURALES,125000
3158,2017,48101,IMC-354/2017,CULTURALES,150000
3159,2017,48101,IMC-355/2017,CULTURALES,150000
3160,2017,48101,IMC-370/2017,CULTURALES,300000
3161,2017,48101,DPM/OD/01/2017,INVESTIGACIÓN CIENTÍFICA,11000000
3162,2017,48101,DPM/OD/02/2017,INVESTIGACIÓN CIENTÍFICA,0
3163,2017,48101,PROEQUIDAD 2017 /10,BENEFICENCIA,0
3164,2017,48101,PROEQUIDAD 2017 /6,BENEFICENCIA,0
3165,2017,48101,PROEQUIDAD 2017 /8,BENEFICENCIA,0
3166,2017,48101,PROEQUIDAD 2017 /9,BENEFICENCIA,0
3167,2017,48101,Proequidad 2017 /98,BENEFICENCIA,0
3168,2017,48101,PROEQUIDAD 2017/1,BENEFICENCIA,0
3169,2017,48101,Proequidad 2017/100,BENEFICENCIA,0
3170,2017,48101,Proequidad 2017/101,BENEFICENCIA,0
3171,2017,48101,Proequidad 2017/102,BENEFICENCIA,0
3172,2017,48101,Proequidad 2017/103,BENEFICENCIA,0
3173,2017,48101,PROEQUIDAD 2017/104,BENEFICENCIA,0
3174,2017,48101,Proequidad 2017/105,BENEFICENCIA,0
3175,2017,48101,Proequidad 2017/106,BENEFICENCIA,0
3176,2017,48101,PROEQUIDAD 2017/107,BENEFICENCIA,0
3177,2017,48101,Proequidad 2017/108,BENEFICENCIA,0
3178,2017,48101,PROEQUIDAD 2017/109,BENEFICENCIA,0
3179,2017,48101,PROEQUIDAD 2017/11,BENEFICENCIA,0
3180,2017,48101,PROEQUIDAD 2017/12,BENEFICENCIA,0
3181,2017,48101,PROEQUIDAD 2017/13,BENEFICENCIA,0
3182,2017,48101,PROEQUIDAD 2017/14,BENEFICENCIA,0
3183,2017,48101,PROEQUIDAD 2017/15,BENEFICENCIA,0
3184,2017,48101,PROEQUIDAD 2017/16,BENEFICENCIA,0
3185,2017,48101,PROEQUIDAD 2017/17,BENEFICENCIA,0
3186,2017,48101,PROEQUIDAD 2017/18,BENEFICENCIA,0
3187,2017,48101,PROEQUIDAD 2017/19,BENEFICENCIA,0
3188,2017,48101,Proequidad 2017/2,BENEFICENCIA,0
3189,2017,48101,PROEQUIDAD 2017/20,BENEFICENCIA,0
3190,2017,48101,PROEQUIDAD 2017/21,BENEFICENCIA,0
3191,2017,48101,PROEQUIDAD 2017/22,BENEFICENCIA,0
3192,2017,48101,PROEQUIDAD 2017/23,BENEFICENCIA,0
3193,2017,48101,PROEQUIDAD 2017/24,BENEFICENCIA,0
3194,2017,48101,PROEQUIDAD 2017/25,BENEFICENCIA,0
3195,2017,48101,PROEQUIDAD 2017/26,BENEFICENCIA,0
3196,2017,48101,PROEQUIDAD 2017/27,BENEFICENCIA,0
3197,2017,48101,PROEQUIDAD 2017/28,BENEFICENCIA,0
3198,2017,48101,PROEQUIDAD 2017/29,BENEFICENCIA,0
3199,2017,48101,Proequidad 2017/3,BENEFICENCIA,0
3200,2017,48101,PROEQUIDAD 2017/31,BENEFICENCIA,0
3201,2017,48101,PROEQUIDAD 2017/32,BENEFICENCIA,0
3202,2017,48101,PROEQUIDAD 2017/33,BENEFICENCIA,0
3203,2017,48101,PROEQUIDAD 2017/34,BENEFICENCIA,0
3204,2017,48101,PROEQUIDAD 2017/35,BENEFICENCIA,0
3205,2017,48101,PROEQUIDAD 2017/36,BENEFICENCIA,0
3206,2017,48101,PROEQUIDAD 2017/37,BENEFICENCIA,0
3207,2017,48101,PROEQUIDAD 2017/38,BENEFICENCIA,0
3208,2017,48101,PROEQUIDAD 2017/39,BENEFICENCIA,0
3209,2017,48101,PROEQUIDAD 2017/4,BENEFICENCIA,0
3210,2017,48101,PROEQUIDAD 2017/40,BENEFICENCIA,0
3211,2017,48101,PROEQUIDAD 2017/41,BENEFICENCIA,0
3212,2017,48101,PROEQUIDAD 2017/43,BENEFICENCIA,0
3213,2017,48101,PROEQUIDAD 2017/44,BENEFICENCIA,0
3214,2017,48101,PROEQUIDAD 2017/45,BENEFICENCIA,0
3215,2017,48101,PROEQUIDAD 2017/46,BENEFICENCIA,0
3216,2017,48101,PROEQUIDAD 2017/47,BENEFICENCIA,0
3217,2017,48101,PROEQUIDAD 2017/48,BENEFICENCIA,0
3218,2017,48101,PROEQUIDAD 2017/49,BENEFICENCIA,0
3219,2017,48101,PROEQUIDAD 2017/5,BENEFICENCIA,0
3220,2017,48101,PROEQUIDAD 2017/50,BENEFICENCIA,0
3221,2017,48101,PROEQUIDAD 2017/51,BENEFICENCIA,0
3222,2017,48101,PROEQUIDAD 2017/52,BENEFICENCIA,0
3223,2017,48101,PROEQUIDAD 2017/53,BENEFICENCIA,0
3224,2017,48101,PROEQUIDAD 2017/54,BENEFICENCIA,0
3225,2017,48101,PROEQUIDAD 2017/55,BENEFICENCIA,0
3226,2017,48101,PROEQUIDAD 2017/56,BENEFICENCIA,0
3227,2017,48101,PROEQUIDAD 2017/57,BENEFICENCIA,0
3228,2017,48101,PROEQUIDAD 2017/58,BENEFICENCIA,0
3229,2017,48101,PROEQUIDAD 2017/59,BENEFICENCIA,0
3230,2017,48101,PROEQUIDAD 2017/60,BENEFICENCIA,0
3231,2017,48101,PROEQUIDAD 2017/61,BENEFICENCIA,0
3232,2017,48101,PROEQUIDAD 2017/62,BENEFICENCIA,0
3233,2017,48101,PROEQUIDAD 2017/63,BENEFICENCIA,0
3234,2017,48101,Proequidad 2017/64,BENEFICENCIA,0
3235,2017,48101,Proequidad 2017/65,BENEFICENCIA,0
3236,2017,48101,PROEQUIDAD 2017/66,BENEFICENCIA,0
3237,2017,48101,Proequidad 2017/67,BENEFICENCIA,0
3238,2017,48101,Proequidad 2017/68,BENEFICENCIA,0
3239,2017,48101,Proequidad 2017/69,BENEFICENCIA,0
3240,2017,48101,PROEQUIDAD 2017/7,BENEFICENCIA,0
3241,2017,48101,Proequidad 2017/70,BENEFICENCIA,0
3242,2017,48101,Proequidad 2017/71,BENEFICENCIA,0
3243,2017,48101,PROEQUIDAD 2017/72,BENEFICENCIA,0
3244,2017,48101,PROEQUIDAD 2017/73,BENEFICENCIA,0
3245,2017,48101,Proequidad 2017/74,BENEFICENCIA,0
3246,2017,48101,Proequidad 2017/75,BENEFICENCIA,0
3247,2017,48101,PROEQUIDAD 2017/77,BENEFICENCIA,0
3248,2017,48101,Proequidad 2017/78,BENEFICENCIA,0
3249,2017,48101,Proequidad 2017/79,BENEFICENCIA,0
3250,2017,48101,Proequidad 2017/80,BENEFICENCIA,0
3251,2017,48101,Proequidad 2017/81,BENEFICENCIA,0
3252,2017,48101,PROEQUIDAD 2017/82,BENEFICENCIA,0
3253,2017,48101,Proequidad 2017/83,BENEFICENCIA,0
3254,2017,48101,Proequidad 2017/84,BENEFICENCIA,0
3255,2017,48101,Proequidad 2017/85,BENEFICENCIA,0
3256,2017,48101,Proequidad 2017/86,BENEFICENCIA,0
3257,2017,48101,Proequidad 2017/87,BENEFICENCIA,0
3258,2017,48101,Proequidad 2017/88,BENEFICENCIA,0
3259,2017,48101,Proequidad 2017/89,BENEFICENCIA,0
3260,2017,48101,Proequidad 2017/90,BENEFICENCIA,0
3261,2017,48101,Proequidad 2017/91,BENEFICENCIA,0
3262,2017,48101,Proequidad 2017/94,BENEFICENCIA,0
3263,2017,48101,PROEQUIDAD 2017/95,BENEFICENCIA,0
3264,2017,48101,Proequidad 2017/96,BENEFICENCIA,0
3265,2017,48101,Proequidad 2017/97,BENEFICENCIA,0
3266,2017,48101,DG/JODG/0018/2017 GRDS/DD/001/2017,AMBIENTALES,3000000
3267,2017,48101,SC/DGA/CD/00009/17,CULTURALES,2000000
3268,2017,48101,SC/DGA/CD/00044/17,CULTURALES,8000000
3269,2017,48101,SC/DGA/CD/00046/17,CULTURALES,2000000
3270,2017,48101,SC/DGA/CD/00054/17,CULTURALES,3500000
3271,2017,48101,SC/DGA/CD/00058/17,CULTURALES,6000000
3272,2017,48101,SC/DGA/CD/00101/17,CULTURALES,5000000
3273,2017,48101,SC/DGA/CD/00105/17,CULTURALES,2500000
3274,2017,48101,SC/DGA/CD/00110/17,CULTURALES,10000000
3275,2017,48101,SC/DGA/CD/00183/17,CULTURALES,3500000
3276,2017,48101,SC/DGA/CD/00200/17,CULTURALES,1666366
3277,2017,48101,SC/DGA/CD/00310/17,CULTURALES,1500000
3278,2017,48101,SC/DGA/CD/00311/17,CULTURALES,1000000
3279,2017,48101,SC/DGA/CD/00354/17,CULTURALES,3000000
3280,2017,48101,SC/DGA/CD/00358/17,CULTURALES,4055000
3281,2017,48101,SC/DGA/CD/00359/17,CULTURALES,3000000
3282,2017,48101,SC/DGA/CD/00420/17,CULTURALES,1000000
3283,2017,48101,SC/DGA/CD/00468/17,CULTURALES,5000000
3284,2017,48101,SC/DGA/CD/00490/17,CULTURALES,1500000
3285,2017,48101,SC/DGA/CD/00495/17,CULTURALES,2000000
3286,2017,48101,SC/DGA/CD/00496/17,CULTURALES,2000000
3287,2017,48101,SC/DGA/CD/00500/17,CULTURALES,1000000
3288,2017,48101,SC/DGA/CD/00526/17,CULTURALES,4000000
3289,2017,48101,SC/DGA/CD/00550/17,CULTURALES,600000
3290,2017,48101,SC/DGA/CD/00551/17,CULTURALES,1800000
3291,2017,48101,SC/DGA/CD/00552/17,CULTURALES,2500000
3292,2017,48101,SC/DGA/CD/00572/17,CULTURALES,2250000
3293,2017,48101,SC/DGA/CD/00573/17,CULTURALES,2000000
3294,2017,48101,SC/DGA/CD/00603/17,CULTURALES,2500000
3295,2017,48101,SC/DGA/CD/00733/17,CULTURALES,10000000
3296,2017,48101,SC/DGA/CD/00810/17,CULTURALES,20000000
3297,2017,48101,SC/DGA/CD/00811/17,CULTURALES,50000000
3298,2017,48101,SC/DGA/CD/00873/17,CULTURALES,2200000
3299,2017,48101,SC/DGA/CD/00947/17,CULTURALES,400000
3300,2017,48101,SC/DGA/CD/00948/17,CULTURALES,1000000
3301,2017,48101,SC/DGA/CD/00949/17,CULTURALES,1100000
3302,2017,48101,SC/DGA/CD/00950/17,CULTURALES,1500000
3303,2017,48101,SC/DGA/CD/00967/17,CULTURALES,1000000
3304,2017,48101,SC/DGA/CD/00972/17,CULTURALES,3500000
3305,2017,48101,SC/DGA/CD/00973/17,CULTURALES,4000000
3306,2017,48101,SC/DGA/CD/00980/17,CULTURALES,4000000
3307,2017,48101,SC/DGA/CD/00982/17,CULTURALES,1500000
3308,2017,48101,SC/DGA/CD/00983/17,CULTURALES,3000000
3309,2017,48101,SC/DGA/CD/00992/17,CULTURALES,1500000
3310,2017,48101,SC/DGA/CD/00998/17,CULTURALES,1000000
3311,2017,48101,SC/DGA/CD/01003/17,CULTURALES,2000000
3312,2017,48101,SC/DGA/CD/01004/17,CULTURALES,2000000
3313,2017,48101,SC/DGA/CD/01005/17,CULTURALES,4000000
3314,2017,48101,SC/DGA/CD/01007/17,CULTURALES,4000000
3315,2017,48101,SC/DGA/CD/01018/17,CULTURALES,4000000
3316,2017,48101,SC/DGA/CD/01019/17,CULTURALES,1200000
3317,2017,48101,SC/DGA/CD/0103/17,CULTURALES,1500000
3318,2017,48101,SC/DGA/CD/01044/17,CULTURALES,5000000
3319,2017,48101,SC/DGA/CD/01045/17,CULTURALES,5000000
3320,2017,48101,SC/DGA/CD/01046/17,CULTURALES,2000000
3321,2017,48101,SC/DGA/CD/01055/17,CULTURALES,3000000
3322,2017,48101,SC/DGA/CD/01056/17,CULTURALES,3121212
3323,2017,48101,SC/DGA/CD/01057/17,CULTURALES,2121212
3324,2017,48101,SC/DGA/CD/01058/17,CULTURALES,3121212
3325,2017,48101,SC/DGA/CD/01059/17,CULTURALES,2121212
3326,2017,48101,SC/DGA/CD/01060/17,CULTURALES,2121212
3327,2017,48101,SC/DGA/CD/01061/17,CULTURALES,2121212
3328,2017,48101,SC/DGA/CD/01062/17,CULTURALES,2121212
3329,2017,48101,SC/DGA/CD/01063/17,CULTURALES,2121212
3330,2017,48101,SC/DGA/CD/01064/17,CULTURALES,3121212
3331,2017,48101,SC/DGA/CD/01065/17,CULTURALES,3121212
3332,2017,48101,SC/DGA/CD/01066/17,CULTURALES,3121212
3333,2017,48101,SC/DGA/CD/01067/17,CULTURALES,2121212
3334,2017,48101,SC/DGA/CD/01068/17,CULTURALES,3121212
3335,2017,48101,SC/DGA/CD/01069/17,CULTURALES,3121212
3336,2017,48101,SC/DGA/CD/01070/17,CULTURALES,3121212
3337,2017,48101,SC/DGA/CD/01071/17,CULTURALES,2121212
3338,2017,48101,SC/DGA/CD/01072/17,CULTURALES,2121212
3339,2017,48101,SC/DGA/CD/01073/17,CULTURALES,1500000
3340,2017,48101,SC/DGA/CD/01074/17,CULTURALES,2000000
3341,2017,48101,SC/DGA/CD/01075/17,CULTURALES,20000000
3342,2017,48101,SC/DGA/CD/01080/17,CULTURALES,3000000
3343,2017,48101,SC/DGA/CD/01092/17,CULTURALES,2000000
3344,2017,48101,SC/DGA/CD/01172/17,CULTURALES,5000000
3345,2017,48101,SC/DGA/CD/01173/17,CULTURALES,1500000
3346,2017,48101,SC/DGA/CD/01212/17,CULTURALES,2500000
3347,2017,48101,SC/DGA/CD/01213/17,CULTURALES,1400000
3348,2017,48101,SC/DGA/CD/01214/17,CULTURALES,650000
3349,2017,48101,SC/DGA/CD/01254/17,CULTURALES,4500000
3350,2017,48101,SC/DGA/CD/01255/1,CULTURALES,5000000
3351,2017,48101,SC/DGA/CD/01274/17,CULTURALES,8500000
3352,2017,48101,SC/DGA/CD/01275/17,CULTURALES,1000000
3353,2017,48101,SC/DGA/CD/01276/17,CULTURALES,2300000
3354,2017,48101,SC/DGA/CD/01278/17,CULTURALES,2121212
