"EJERCICIO","NOMBRE_INSTITUCION","CLAVE_PARTIDA","NUM_CONTRATO","DONATARIO","FECHA_CELEBRACION","MONTO_CONTRATO","FECHA_CONCLUSION","OBJETO_DONATIVO","TIPO_ACTIVIDADES_FINANCIAR","MONTO_OTORGADO"
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02140/14","MEMORIA Y TOLERANCIA",02/07/14,7000000,01/12/14,"DIFUNDIR Y PROMOVER EN 35,000 ESTUDIANTES DE ENTRE 10 Y 29 AÑOS DE EDAD DE DIFERENTES ESCUELAS PÚBLICAS, LOS VALORES DE LA CIUDADANÍA Y DEMOCRACIA DE LA SOCIEDAD MEXICANA, MEDIANTE LA EXHIBICIÓN Y LA PRESENTACIÓN DE CONFERENCIAS QUE SE LLEVARÁN A CABO EN EL MUSEO MEMORIA Y TOLERANCIA SOBRE TEMAS DE TOLERANCIA, DISCRIMINACIÓN, DIVERSIDAD Y DERECHOS HUMANOS.","CULTURALES",7000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02141/14","MITODELACAVERNA",07/07/14,1889000,06/07/15,"REALIZAR 13 DOCUMENTALES EN FORMATO DE VIDEO DE 30 MINUTOS DE DURACIÓN QUE SE TRANSMITIRÁN EN ESPACIOS TELEVISIVOS DEDICADOS A LA DIFUSIÓN EDUCATIVA Y CULTURAL. LOS DOCUMENTALES OFRECERÁN UN PANORAMA INTEGRAL DEL DESARROLLO CULTURAL DE MÉXICO DURANTE EL SIGLO XIX, COMPAGINARÁ LAS ÉPOCAS POLÍTICAS VIVIDAS EN MÉXICO: LA INDEPENDENCIA, LA GUERRA CIVIL, LA INSTAURACIÓN DE LA REPÚBLICA, EL PORFIRIATO O LA REVOLUCIÓN CON EL CRUCE DE LAS GENERACIONES LITERARIAS.","CULTURALES",1889000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02142/14","CULTURA CERCA",09/07/14,3000000,08/11/14,"PROMOVER EL SÉPTIMO ARTE MEDIANTE LA EXHIBICIÓN DE DIFERENTES PELÍCULAS DOCUMENTALES Y ARTÍSTICAS EN 9 PLAZAS CÍVICAS DE LAS DELEGACIONES MILPA ALTA, XOCHIMILCO Y TLALPAN DURANTE 27 DÍAS EN UN PERIODO DE 4 MESES, LOS CUALES ALBERGARÁN ALREDEDOR DE 150 A 250 PERSONAS POR FUNCIÓN; SE REALIZARÁ 1 TALLER DE FOTOGRAFÍA POR CADA PLAZA CÍVICA DE LAS DELEGACIONES.","CULTURALES",3000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02143/14","CENTROS DE INTEGRACIÓN JUVENIL AGUASCALIENTES",10/07/14,3100000,10/03/15,"FORTALECER LA CULTURA EN EL MUNICIPIO DE AGUASCALIENTES POR MEDIO DE ESPACIOS CULTURALES EN DONDE SE LLEVEN TALLERES PARA NIÑOS, JÓVENES Y ADULTOS, EN DIVERSAS DISCIPLINAS DE TEATRO, DIBUJO, CANTO, GUITARRA, TECLADO, FOTOGRAFÍA, ASÍ COMO DIFUNDIR EL ARTE FÍLMICO, Y CREAR CÍRCULOS DE LECTORES.","CULTURALES",3100000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02178/14","UNIVERSIDAD AMERICANA DE ACAPULCO",14/07/14,2000000,27/07/15,"REHABILITAR, REMODELAR Y EQUIPAR LAS INSTALACIONES DEL AUDITORIO GUILLERMO SOBERÓN Y EL AUDITORIO HÉCTOR DÁVALOS DE LA UNIVERSIDAD AUTÓNOMA DE ACAPULCO; ACTUALIZAR LA HEMEROGRAFÍA Y BIBLIOGRAFÍA, ADQUISICIÓN Y ACTUALIZACIÓN DE EQUIPO DE CÓMPUTO PARA CONSULTA Y ACCESO A INTERNET EN LA BIBLIOTECA CENTRAL; HABILITAR, REMODELAR Y EQUIPAR EL AULA INTERACTIVA PARA EL DESARROLLO DE ACTIVIDADES ARTÍSTICAS Y CULTURALES CULINARIAS Y POR ÚLTIMO; REHABILITAR Y REMODELAR EL SISTEMA DE VENTILACIÓN DEL SALÓN DE USOS MÚLTIPLES PARA LA PREPARACIÓN DE OBRAS TEATRALES Y DE DANZA DE LA PLANTA BAJA DE LA BIBLIOTECA CENTRAL Y DEL AULA INTERACTIVA.","CULTURALES",2000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02179/14","FUNDACIÓN VIDA Y DESARROLLO RURAL",18/07/14,3500000,17/12/14,"DESARROLLAR UN CICLO CULTURAL CONSTITUIDO POR 18 PRESENTACIONES DE ARTES ESCÉNICAS A LO LARGO DE 6 JORNADAS, QUE PERMITA LA SENSIBILIZACIÓN DE LOS NIÑOS Y JÓVENES FRENTE A DISCIPLINAS ARTÍSTICAS COMO LA DANZA, LA MÚSICA Y EL TEATRO. CONTRIBUIR A LA FORMACIÓN DE NUEVOS PÚBLICOS, ASÍ COMO ESTIMULAR EL DESARROLLO Y LA PROMOCIÓN DE EXPRESIONES ARTÍSTICAS Y TRADICIONALES.","CULTURALES",3500000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02217/14","FEDERACIÓN MEXICANA DE ASOCIACIONES DE AMIGOS DE LOS MUSEOS",08/07/14,2000000,09/09/16,"FOMENTAR EL ARTE, LA CIENCIA Y LA CULTURA QUE SE DIFUNDE EN LOS MUSEOS ENTRE LA POBLACIÓN INFANTIL A TRAVÉS DE VISITAS GUIADAS A DIFERENTES MUSEOS UBICADOS EN LA CIUDAD DE MÉXICO. RECONOCER Y DIFUNDIR EL TRABAJO DE ARTISTAS PLÁSTICOS Y ORGANIZACIONES QUE CONTRIBUYEN AL MEJORAMIENTO DE LOS MUSEOS Y CON ESTO FOMENTAR LA EXPRESIÓN CULTURAL Y ARTÍSTICA, ASÍ COMO LA FILANTROPÍA CULTURAL.","CULTURALES",2000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02218/14","FESTIVAL DE MÚSICA MIGUEL BERNAL JIMÉNEZ",30/05/14,9000000,29/10/14,"CONTRIBUIR AL PATRIMONIO CULTURAL DE MÉXICO A TRAVÉS DE LA PROMOCIÓN Y DIFUSIÓN DE SUS VALORES ARTÍSTICOS OFRECIÉNDOLE AL PÚBLICO MÚSICA DE CONCIERTO DE LA MÁS ALTA CALIDAD EN MORELIA Y OTRAS CIUDADES DE LA REPÚBLICA MEXICANA, CON LO ANTERIOR, SE BUSCA HEREDAR UN LEGADO ACADÉMICO Y CULTURAL EN LA SOCIEDAD MEXICANA A TRAVÉS DE LA MÚSICA DE CONCIERTO.","CULTURALES",9000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02219/14","CAMERATA DE COAHUILA",09/07/14,2000000,08/07/15,"ROYECTAR Y DIFUNDIR LA MÚSICA CLÁSICA A TRAVÉS DE 47 CONCIERTOS QUE OFRECERÁ LA CAMERATA DE COAHUILA, EN DISTINTOS FOROS COMO: TEATROS, ESCUELAS, AUDITORIOS Y PLAZAS PÚBLICAS DE TORREÓN, LAGUNA DEL REY, NAZAS, SALTILLO, MONCLOVA, PIEDRAS NEGRAS, ACUÑA, ASÍ COMO EN GÓMEZ PALACIOS Y LERDO EN EL ESTADO DE DURANGO.","CULTURALES",2000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02309/14","BALLET ARTÍSTICO DE MONTERREY",01/08/14,10000000,21/12/14,"FOMENTAR EN LA COMUNIDAD NEOLEONESA Y DEL NORTE DEL PAÍS EL GUSTO POR EL ARTE Y LA CULTURA, PROMOVER  LA  DANZA CLÁSICA DE CALIDAD INTERNACIONAL ATRACTIVA PARA TODOS, CON PARTICULAR ATENCIÓN A NIÑOS Y A JÓVENES.CONSERVAR A LA COMPAÑÍA COMO FUENTE DE TRABAJO PARA DIRECTORES, MAESTROS, BAILARINES QUE PARTICIPAN EN EL PROYECTO.PROMOVER LA CALIDAD DE LA DANZA CLÁSICA DESEMPEÑADA POR EL BALLET DE MONTERREY EN OTROS ESTADOS A TRAVÉS DE GIRAS TEMPORALES ","CULTURALES",10000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02310/14","FUNDACIÓN NOVAL PARA EL FOMENTO DE LA CULTURA Y LAS ARTES",18/08/14,1000000,17/09/15,"EFECTUAR UN TALLER ARTÍSTICO DENOMINADO ""SERPIENTES Y ESCALERAS: ARTE Y CULTURA PARA LA MEJORA SOCIAL"", EN 10 MUNICIPIOS DE MORELOS, CON EL FIN DE FOMENTAR EN NIÑOS Y JÓVENES LA SENSIBILIZACIÓN E INICIACIÓN EN ARTES PLÁSTICAS Y FOTOGRAFÍA. LLEVAR A CABO CUATRO EXPOSICIONES ITINERANTES EN PLAZAS PÚBLICAS DE LA ENTIDAD. EXPONER LOS RESULTADOS DEL TALLER EN LA PRIMERA MUESTRA URBANA DE ARTE INFANTIL Y JUVENIL DEL ESTADO. CONSOLIDAR LA PRIMERA ETAPA DEL EQUIPAMIENTO DE LA SALA MULTIMEDIOS DE LA CASA DE CULTURA ATLACHOLOAYA, ASÍ COMO REALIZAR UNA MEMORIA DIGITAL DE TODAS LAS ACTIVIDADES Y RESULTADOS, QUE SIRVA COMO APOYO EN LA DIVULGACIÓN CULTURAL, INVESTIGACIÓN Y DOCENCIA.","CULTURALES",1000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02314/14","FUNDACIÓN HIDALGUENSE",09/07/14,10000000,18/04/16,"CONFORMAR LA ORQUESTA SINFÓNICA MUNICIPAL DE TLAXCOAPAN, DOTANDO DE LOS INSTRUMENTOS NECESARIOS A LOS MIEMBROS QUE LA INTEGREN. INSTRUIR A LOS JÓVENES PARA DESARROLLAR EN ELLOS, UNA FORMACIÓN INTEGRAL CON LAS HABILIDADES BÁSICAS, MEDIAS E INTERMEDIAS PARA EL USO CORRECTO DE LOS INSTRUMENTOS. REALIZAR UNA GIRA REGIONAL Y ESTATAL, EN POR LO MENOS, 10 MUNICIPIOS CON LA FINALIDAD DE DIFUNDIR Y POSICIONAR A DICHA AGRUPACIÓN.","CULTURALES",10000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02315/14","FLADEMMEX",23/07/14,2500000,22/04/15,"GENERAR ESPACIOS DE RECREACIÓN CULTURAL A TRAVÉS DE LA DIFUSIÓN DE OBRAS NARRATIVAS Y POÉTICAS DE ESCRITORES (AS) MEXICANOS A CARGO DE ACTORES Y ACTRICES DE RECONOCIMIENTO NACIONAL Y REGIONAL, QUE LLEVEN A CABO EVENTOS DE LECTURA EN VOZ ALTA EN 4 MUNICIPIOS DE BAJA CALIFORNIA. LO ANTERIOR, CON EL FIN DE ESTIMULAR EN LOS JÓVENES BAJACALIFORNIANOS EL GUSTO POR LEER ADEMÁS DE PROPICIAR EN LOS ASISTENTES EL CONOCIMIENTO Y DISFRUTE DE LA LITERATURA MEXICANA, A PARTIR DE TEXTOS NARRATIVOS O POÉTICOS SELECCIONADOS.","CULTURALES",2500000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02316/14","FUNDACIÓN CULTURAL CRISTO REY ACAPULCO",31/07/14,6939000,15/01/15,"MEJORAR Y ACONDICIONAR LAS INSTALACIONES DEL CENTRO CULTURAL CRISTO REY PARA UNA ADECUADA PROMOCIÓN DE LA CULTURA EN LOS MUNICIPIOS DE ACAPULCO Y LAS ZONAS DE LA COSTA CHICA Y COSTA GRANDE DEL ESTA; ELEVANDO ASÍ EL NIVEL CULTURAL DE LA POBLACIÓN. CON ESTA ETAPA SE CONCLUYEN LOS ESPACIOS PARA LOS TALLERES Y SE CONTINÚA CON LA OBRA DEL AUDITORIO PARA 950 PERSONAS.","CULTURALES",6939000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02317/14","CENTRO CULTURAL AROCENA LAGUNA",25/07/14,1000000,24/02/15,"REHABILITAR Y REMODELAR EL SÓTANO DEL EDIFICIO ""BANCO CHINO"" (MUROS, PISOS E INSTALACIONES) PARA QUE FUNCIONE COMO BODEGA DE OBRAS ARTÍSTICAS PARA EL MUSEO AROCENA, ESTA ÁREA SERÁ EQUIPADA CON MOBILIARIO MUSEOGRÁFICO ESPECIALIZADO, ASÍ COMO CLIMATIZACIÓN Y EQUIPO DE SEGURIDAD. EL ESPACIO REHABILITADO TENDRÁ COMUNICACIÓN CON EL MUSEO A TRAVÉS DE LA CONSTRUCCIÓN DE UN TÚNEL DE 13 METROS CUADRADOS.","CULTURALES",1000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02318/14","DESARROLLO CULTURAL TRILCE",16/07/14,1000000,19/10/15,"DESARROLAR UNA PÁGINA WEB SOBRE EL REBOZO Y EL JASPE EN MÉXICO, POR MEDIO DE UNA LABOR DE DOCUMENTACIÓN Y FOTOGRAFIADO QUE MOSTRARÁ: SU HISTORIA, CENTROS DE PRODUCCIÓN, ASPECTOS TÉCNICOS, REBOCEROS, COLECCIONES, PROCESOS DE ELABORACIÓN, EMPUNTADORAS, INNOVACIONES, USOS Y FIESTAS; CON LA FINALIDAD DE PROMOVER SU CONSUMO.","CULTURALES",1000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02319/14","FUNDACIÓN HIDALGUENSE",09/07/14,4500000,23/02/15,"ADQUIRIR INSTRUMENTOS MUSICALES PARA LA ORQUESTA SINFÓNICA, CON EL FIN DE REALIZAR 75 CONCIERTOS EN EL AULA MAGNA ""ALFONSO CRAVIOTO MEJORADA"" DE LA UNIVERSIDAD AUTÓNOMA DEL ESTADO DE HIDALGO, DIRIGIDOS A ESTUDIANTES DESDE PREESCOLAR HASTA EL NIVEL SUPERIOR INCLUYENDO ALUMNOS DE EDUCACIÓN ESPECIAL. DOTAR DEL MOBILIARIO BÁSICO Y EQUIPO INFORMÁTICO DE OFICINA QUE SE REQUIERE PARA LA OPERACIÓN DE LA ORQUESTA. LOGRAR UN VÍNCULO MÁS ESTRECHO CON LOS GRUPOS ARTÍSTICOS UNIVERSITARIOS, COMO SON: EL CORO MONUMENTAL Y LA COMPAÑÍA DE DANZA FOLKLÓRICA REGIONAL DEL INSTITUTO DE ARTES.","CULTURALES",4500000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02320/14","CENTRO MEXICANO PARA LA MÚSICA Y LAS ARTES SONORAS",01/08/14,1000000,31/05/15,"OFRECER A LA COMUNIDAD ARTÍSTICA, EDUCATIVA Y PROFESIONAL DE LA CIUDAD DE MORELIA, Y EL PÚBLICO EN GENERAL, UNA PLATAFORMA DE FORMACIÓN, VINCULACIÓN, REFLEXIÓN Y DIFUSIÓN SOBRE LA MÚSICA, LAS ARTES SONORAS Y EL USO DE NUEVAS TECNOLOGÍAS, MEDIANTE 15 ACTIVIDADES EDUCATIVAS DONDE SE DESARROLLARÁN PROGRAMAS SOBRE EL USO DE LA TECNOLOGÍA Y LA EXPERIMENTACIÓN DEL SONIDO PARA NIÑOS Y JÓVENES, ASÍ COMO TALLERES ESPECIALIZADOS EN SONIDO, TECNOLOGÍA DE LA COMUNICACIÓN, MÚSICA, COMPOSICIÓN, PROGRAMACIÓN; SE REALIZARÁN 10 ACTIVIDADES ARTÍSTICAS MEDIANTE PRESENTACIONES DE LIBROS, DISCOS Y MATERIALES DIDÁCTICOS, EXHIBICIONES ARTÍSTICAS, MESAS REDONDAS Y ASESORÍAS TECNOLÓGICAS.","CULTURALES",1000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02321/14","FUNDACION ARVORE MEJORES OPCIONES DE VIDA",23/07/14,1500000,10/10/14,"OFRECER A LA COMUNIDAD DE SANTA CRUZ TEPOTZOTLÁN UNA JORNADA DE EVENTOS DE CORTE SOCIAL Y CULTURAL QUE COMBINEN TALLERES DE PINTURA Y TEATRO, UN ESPECTÁCULO TEATRAL CON DANZA AÉREA, ADEMÁS, DE MÚSICA CONTEMPORÁNEA CON EL FIN DE SENSIBILIZAR LOS POBLADORES SOBRE LA PREVENCIÓN DE LA VIOLENCIA Y LA PROMOCIÓN DE LA CULTURA PROVENIENTE DEL MUNICIPIO; CONTRIBUIR CON LA HISTORIA GRÁFICA Y DOCUMENTAL DEL PUEBLO, A TRAVÉS DE LA IMPRESIÓN DE LA MEMORIA FOTOGRÁFICA EN UN LIBRO CONMEMORATIVO.","CULTURALES",1500000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02322/14","PROMOTORA DE LAS BELLAS ARTES",28/07/14,1500000,24/08/15,"REALIZAR LA 5TA EDICIÓN DEL FESTIVAL, CON UN PROGRAMA ARTÍSTICO EDUCATIVO ENFOCADO A 24 ESCUELAS PRIMARIAS PÚBLICAS UBICADAS EN COLONIAS VULNERABLES DE LA CIUDAD DE TIJUANA, QUE INCLUYA ACTIVIDADES ARTÍSTICAS, COMO SON: PANTOMIMA, ESCULTURA, DIBUJO, MÚSICA CLÁSICA, ELABORACIÓN DE CARTEL, LECTURA Y CLASES DE COROS, ENTRE OTRAS, CON LA FINALIDAD DE FOMENTAR LA DISCIPLINA ARTÍSTICA Y DESARROLLAR EN LOS NIÑOS SU POTENCIAL CREATIVO. DAR CONTINUIDAD AL PROGRAMA DE COROS DE NIÑOS Y LLEVAR A CABO EL CONCURSO ""CREA TU INSTRUMENTO MUSICAL DE ORQUESTA"" CON EL APOYO DE 9 MEDIOS DE COMUNICACIÓN.","CULTURALES",1500000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02323/14","ORGANIZACIÓN OPD",16/07/14,770852,15/01/15,"REALIZAR 6 TALLERES DE CESTERÍA, MANTELERÍA, ARTÍCULOS DE DECORACIÓN, SOMBREROS, JARCERÍA Y CONFECCIÓN DE BOLSOS, TODOS EN EL ÁMBITO DE LA PRODUCCIÓN DE ARTESANÍAS CON FIBRA DE HENEQUÉN, CADA UNO CON 400 HORAS DE DURACIÓN, CON LA FINALIDAD DE INCENTIVAR LA PARTICIPACIÓN DE LAS MUJERES ARTESANAS DEL MUNICIPIO DE XOCCHEL, YUCATÁN. PRODUCIR 718 PIEZAS ARTESANALES, LAS CUALES SERÁN EXHIBIDAS EN 2 EXPOSICIONES COLECTIVAS, ASÍ COMO EN FESTIVALES ORGANIZADOS POR LA SECRETARÍA PARA LA CULTURA Y LAS ARTES DEL GOBIERNO DEL ESTADO. IMPLEMENTAR UN CATÁLOGO BÁSICO QUE DEMUESTRE EL DOMINIO DE LAS ARTESANAS EN LA ELABORACIÓN DE LOS PRODUCTOS.","CULTURALES",770852
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02324/14","ALIANZA FRANCO MEXICANA DE TOLUCA",02/07/14,1789000,03/01/15,"REMODELAR Y EQUIPAR EL AUDITORIO HENRI DERVERDUN, CON EL FIN DE REALIZAR AVANCES EN CUANTO A NORMAS DE CALIDAD ACÚSTICA Y AUDIOVISUAL, MEJORANDO SU INFRAESTRUCTURA DE SERVICIOS Y ESPACIOS CULTURALES, QUE PERMITAN LLEVAR A CABO 110 PROYECCIONES CINEMATOGRÁFICAS, 15 CONCIERTOS, 10 CONFERENCIAS, 8 OBRAS DE TEATRO, 6 PRESENTACIONES LITERARIAS Y 6 FESTIVALES; PROPICIANDO Y DIFUNDIENDO EL ARTE Y LA CULTURA ENTRE LOS HABITANTES DEL MUNICIPIO DE TOLUCA.","CULTURALES",1789000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02325/14","INSTITUCIÓN ROMERO MAC GREGOR",09/07/14,1500000,09/02/15,"REALIZAR UN FESTIVAL MUSICAL GRATUITO CON DURACIÓN DE 2 DÍAS, CON LA FINALIDAD DE CREAR UN ESPACIO DONDE LAS BANDAS INDEPENDIENTES DE JÓVENES TENDRÁN LA OPORTUNIDAD DE MOSTRAR SU TALENTO MUSICAL EN DIFERENTES ESTILOS Y GÉNEROS. LLEVAR A CABO UN CONCURSO DE MÚSICOS ENTRE 15 Y 29 AÑOS QUIENES TENGAN BANDAS DE ROCK, ROCK/POP Y POP. HACER UN STREAMING DEL FESTIVAL EL CUAL SERÁ TRANSMITIDO POR INTERNET EN LA PÁGINA YOUTUBE. PRESENTAR A 7 BANDAS CON UNA TRAYECTORIA RECONOCIDA PARA COMPARTIR LAS VIVENCIAS Y BRINDAR UN EJEMPLO DE ESFUERZO Y DEDICACIÓN A LOS ADOLESCENTES.","CULTURALES",1500000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02326/14","FUNDACIÓN HIDALGUENSE",09/07/14,2437600,18/03/16,"ESTABLECER UNA COMPAÑÍA MUNICIPAL PARA LA FORMACIÓN TEATRAL DE NIÑOS, JÓVENES Y ADULTOS MAYORES EN EL ARTE DRAMÁTICO, POR MEDIO DE TALLERES DE DIRECCIÓN, ACTUACIÓN, HISTORIA DEL TEATRO, PEDAGOGÍA TEATRAL, EXPRESIÓN CORPORAL Y ARTES PLÁSTICAS; LA CUAL ATENDERÁ A 50 ALUMNOS DE LAS 3 COMUNIDADES, LA CABECERA MUNICIPAL Y LA REGIÓN SUR PONIENTE DEL VALLE DEL MEZQUITAL. CREAR UN TEATRO ITINERANTE QUE SE PRESENTARÁ EN COMUNIDADES DE LA ENTIDAD.","CULTURALES",2437600
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02327/14","FUNDACIÓN AMPARO, INSTITUCIÓN DE BENEFICENCIA PRIVADA",04/08/14,4000000,03/02/15,"BRINDAR UNA GAMA DIVERSA DE ACTIVIDADES PARA EL PÚBLICO LOCA, NACIONAL E INTERNACIONAL, A TRAVÉS DE RECORRIDOS GUIADOS PARA NIÑOS DE ESCUELAS OFICIALES DE LOS MUNICIPIOS DE CHOLULA, CALPAN, ATLIXCO, ZACATLÁN Y HUEJOTZINGO. OFRECER TALLERES DE VERANO Y TALLERES PLÁSTICOS EN EL MES DE DICIEMBRE. PUBLICAR EL LIBRO INFANTIL "" EL MÉXICO ANTIGUO"" DE LA COLECCIÓN DEL MUSEO AMPARO Y TRADUCCIÓN AL ESPAÑOL DE CUENTOS DE LENGUAS INDÍGENAS EN PUEBLA, LOS QUE SERÁN OBSEQUIADOS EN ESCUELAS PÚBLICAS. REALIZAR UN PROGRAMA DE FOMENTO A LA LECUTRA CON CUENTA-CUENTOS Y LECTURA EN VOZ ALTA PARA NIÑOS Y ADULTOS. ABRIR UN ESPACIO PARA EVENTOS DE MÚSICA, DANZA Y TEATRO EN EL MUSEO AMPARO, CON EL FIN DE TENER UNA MAYOR OFERTA CULTURAL EN LA CIUDAD DE PUEBLA.","CULTURALES",4000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02328/14","FUNDACIÓN NOVAL PARA EL FOMENTO DE LA CULTURA Y LAS ARTES",15/07/14,750000,31/12/15,"INVITAR AL PRIMER ENCUENTRO DE ARTE CONTEMPORÁNEO EN MORELOS, A CREADORES JÓVENES Y CON TRAYECTORIA, CRÍTICOS E HISTORIADORES DE ARTE, ALUMNOS, ACADÉMICOS Y COLECTIVOS DE ARTE URBANO DE LOS ESTADOS DE MÉXICO, VERACRÚZ, PUEBLA, TLAXCALA, GUERRERO, MORELOS Y EL DISTRITO FEDERAL, CON EL FIN DE PROMOVER LA INVESTIGACIÓN, CREACIÓN ARTÍSTICA Y FORMACIÓN DE PÚBLICOS, ESTABLECIENDO UN ESCENARIO REFLEXIVO SOBRE EL ARTE CONTEMPORÁNEO E INTRODUCIENDO NUEVAS APORTACIONES TEÓRICAS, METODOLÓGICAS Y ACADÉMICAS EN EL ÁMBITO ARTÍSTICO LOCAL E INTERNACIONAL. ELABORAR EL PRIMER VOLUMEN DEL CAT{ALOGO DE ARTISTAS CONTEMPORÁNEOS DE LA REGIÓN DE LOS VOLCANES CON UN TIRAJE DE 1,000 UNIDADES Y PRODUCIR UNA MEMORIA AUDIOVISUAL CON UNA EDICIÓN DE 500 EJEMPLARES.","CULTURALES",750000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02329/14","FUNDACIÓN JAVIER MARÍN",28/07/14,850000,27/05/15,"ORGANIZAR 48 ENCUENTROS ENTRE PROFESIONALES DEL ARTE Y JÓVENES ARTISTAS, DONDE PODRÁN MANIFESTAR SUS INQUIETUDES Y PROPUESTAS PARA CONTRIBUIR EN EL DISEÑO DE SU CARRERA PROFESIONAL. REALIZAR UNA INVESTIGACIÓN QUE PERMITA DETECTAR LAS DIFICULTADES CON LAS QUE SE ENCUENTRAN, ASÍ COMO SUS NECESIDADES Y DESEOS CON EL PROPÓSITO DE COADYUVAR EN SU PROCESO DE PROFESIONALIZACIÓN. ELABORAR UN DIRECTORIO ARTÍSTICO CON LOS DATOS DE LOS PARTICIPANTES PARA CONTACTAR DE MANERA DIRECTA A PROFESIONALES Y JÓVENES.","CULTURALES",850000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02438/14","LOS CABOS ARTE Y CULTURA",31/03/14,10000000,31/03/15,"CONSOLIDAR AL FESTIVAL CON UN RENOMBRE A NIVEL INTERNACIONAL 2. BENEFICIAR A LA CULTURA Y CINE MEXICANO CERRANDO COPRODUCCIONES CON CANADÁ Y ESTADOS UNIDOS 3. ATRAER COMPRADORES DE LAS AGENCIAS DE TALENTO MÁS IMPORTANTES QUE FIRMEN A TALENTO MEXICANO. 4. POSICIONAR AL CINE MEXICANO EN UN NIVEL COMPETITIVO Y QUE A SU VEZ PERMITA UN INTERCAMBIO CULTURAL QUE MUESTRE LAS CUALIDADES FÍLMICAS DE NUESTRO PAÍS 5. CREAR OPORTUNIDADES PARA QUE LOS DIRECTORES Y PRODUCTORES MEXICANOS DERIVADO DE LOS LARGOMETRAJES PROYECTADOS EN EL FESTIVAL PUEDAS SER RECONOCIDO EN EL ÁMBITO CINEMATOGRÁFICO INTERNACIONAL.","CULTURALES",10000000
"2014","SECRETARÍA DE CULTURA","48101","CNCA/DGA/CD/02439/14","FUNDACION ARVORE MEJORES OPCIONES DE VIDA",12/07/14,5000000,12/04/15,"OFRECER UN FORO ITINERANTE DE EXPRESIÓN HISTÓRICA-CULTURAL, EL CUAL PRESENTARÁ 12 OBRAS TEATRALES Y DANZA FOLKLÓRICA ORIGINARIA; ORGANIZAR UNA MUESTRA FOTOGRÁFICA, 40 TALLERES DE EXPRESIÓN ARTÍSTICA PARA NIÑOS Y EL MONTAJE DE UNA OBRA INFANTIL MEDIANTE TALLERES DE TEATRO. DAR A CONOCER A LOS POBLADORES DE LOS MUNICIPIOS DE TEOLOYUCAN, CUAUTITLÁN IZCALLI, TOLUCA, PARRAS EN EL ESTADO DE COAHUILA Y EL DISTRITO FEDERAL, LA IMPORTANCIA DE LA FIRMA DE LOS TRATADOS DE TEOLOYUCAN EN LA CONTRUCCIÓN HISTÓRICA DE MÉXICO.","CULTURALES",5000000
